Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
25-04-2018,HDFC,EQ,1859.55,1858,1858,1840,1848.55,1849.5,1847.36,1299220,2.40013E+14,86189,965031,0.7428
26-04-2018,HDFC,EQ,1849.5,1853,1857.35,1841.2,1850,1850.45,1850.57,3349024,6.1976E+14,67191,2554942,0.7629
27-04-2018,HDFC,EQ,1850.45,1848.1,1859.35,1840,1853.8,1853.75,1852.06,3005770,5.56687E+14,104101,2507837,0.8343
30-04-2018,HDFC,EQ,1853.75,1864,1891.55,1862.55,1880.4,1883.25,1880.38,3343611,6.28727E+14,100074,2147107,0.6422
02-05-2018,HDFC,EQ,1883.25,1897,1912.5,1871.35,1906.7,1910.6,1896.68,4812147,9.12711E+14,128221,3557446,0.7393
03-05-2018,HDFC,EQ,1910.6,1908,1931.65,1906.75,1919.05,1922.7,1921.83,4558083,8.75985E+14,178609,3625694,0.7954
04-05-2018,HDFC,EQ,1922.7,1929,1933.8,1904.2,1908.45,1910.35,1914.82,1990972,3.81235E+14,85973,1300629,0.6533
07-05-2018,HDFC,EQ,1910.35,1914,1922.1,1901.25,1917,1918.7,1912.92,2389766,4.57143E+14,79418,2000130,0.837
08-05-2018,HDFC,EQ,1918.7,1920.1,1920.1,1895.6,1896.25,1903.35,1905.65,2124127,4.04783E+14,98220,1688345,0.7948
09-05-2018,HDFC,EQ,1903.35,1893.15,1905.4,1882.3,1903.75,1897.65,1893.2,1669898,3.16146E+14,91645,1274503,0.7632
10-05-2018,HDFC,EQ,1897.65,1908,1909.95,1890.45,1896.8,1894.3,1896.16,1153192,2.18663E+14,68038,817584,0.709
11-05-2018,HDFC,EQ,1894.3,1901,1921.7,1901,1916,1919.8,1913.69,948291,1.81474E+14,34968,663001,0.6992
14-05-2018,HDFC,EQ,1919.8,1919.8,1936.9,1919.8,1929.6,1930.6,1927.77,1936219,3.73258E+14,61249,1525620,0.7879
15-05-2018,HDFC,EQ,1930.6,1936.5,1941.9,1923.8,1929.1,1929.55,1936.07,2873050,5.56243E+14,154171,2185962,0.7609
16-05-2018,HDFC,EQ,1929.55,1924.9,1929,1908.9,1914.45,1914.55,1921.18,1366048,2.62442E+14,75657,1008902,0.7386
17-05-2018,HDFC,EQ,1914.55,1919,1919,1867.95,1876,1875.1,1886.56,2751107,5.19014E+14,154539,2178310,0.7918
18-05-2018,HDFC,EQ,1875.1,1870,1882.1,1850.05,1858,1853,1858.85,2517918,4.68044E+14,92892,2111847,0.8387
21-05-2018,HDFC,EQ,1853,1860,1860,1816.5,1819.25,1819.2,1830.4,2816934,5.1561E+14,99404,2324641,0.8252
22-05-2018,HDFC,EQ,1819.2,1820.2,1829,1795.85,1810,1810,1808.53,3151951,5.7004E+14,138420,2620854,0.8315
23-05-2018,HDFC,EQ,1810,1807.4,1807.4,1780.05,1787.4,1783.65,1791.87,3059058,5.48143E+14,174262,2639825,0.863
24-05-2018,HDFC,EQ,1783.65,1797,1814.05,1788.1,1808.5,1806.1,1802.61,2185202,3.93907E+14,85510,1438732,0.6584
25-05-2018,HDFC,EQ,1806.1,1808.2,1828.65,1796.05,1817.95,1819.75,1812.9,2301042,4.17157E+14,140193,1673782,0.7274
28-05-2018,HDFC,EQ,1819.75,1825,1835,1820.55,1828.4,1829.55,1828.99,1616546,2.95665E+14,103129,1299836,0.8041
29-05-2018,HDFC,EQ,1829.55,1827.75,1828.75,1804.3,1809.5,1809.75,1817.47,1160204,2.10863E+14,86020,828343,0.714
30-05-2018,HDFC,EQ,1809.75,1804,1807,1780.4,1792.6,1790.8,1793.23,3140621,5.63186E+14,102747,2507846,0.7985
31-05-2018,HDFC,EQ,1790.8,1812,1838.5,1797.2,1829,1833,1818.76,5622276,1.02256E+15,138116,4229961,0.7524
01-06-2018,HDFC,EQ,1833,1833,1857,1823.95,1836.75,1844.25,1844.43,2653497,4.89419E+14,120558,1932650,0.7283
04-06-2018,HDFC,EQ,1844.25,1860.9,1870.45,1825.35,1826.2,1833.15,1845.64,2010526,3.7107E+14,102574,1280222,0.6368
05-06-2018,HDFC,EQ,1833.15,1832.1,1854.9,1820.65,1852.1,1848.4,1835.68,1539190,2.82546E+14,77289,1002007,0.651
06-06-2018,HDFC,EQ,1848.4,1848,1861.5,1838.15,1858,1858.45,1850.8,1222829,2.26321E+14,62047,809341,0.6619
07-06-2018,HDFC,EQ,1858.45,1862.5,1874,1858.55,1867.15,1869,1868.34,1453806,2.7162E+14,86863,1055966,0.7263
08-06-2018,HDFC,EQ,1869,1855.05,1863.3,1827,1837.75,1840.45,1841.82,1947101,3.58621E+14,82746,1226041,0.6297
11-06-2018,HDFC,EQ,1840.45,1839.1,1850,1831.35,1838.9,1839.45,1842.44,1561062,2.87617E+14,99371,1111342,0.7119
12-06-2018,HDFC,EQ,1839.45,1840.3,1854.8,1838.05,1849.85,1847.7,1847.89,1662303,3.07175E+14,124512,1289996,0.776
13-06-2018,HDFC,EQ,1847.7,1851,1856.25,1826.6,1835,1832.3,1836.34,1792766,3.29212E+14,134606,1245387,0.6947
14-06-2018,HDFC,EQ,1832.3,1837.5,1838.5,1827,1835.6,1833.75,1832.06,2035114,3.72845E+14,118449,1647817,0.8097
15-06-2018,HDFC,EQ,1833.75,1842,1865.45,1827.1,1834,1832.25,1834.12,3700695,6.78751E+14,154561,3047841,0.8236
18-06-2018,HDFC,EQ,1832.25,1831.5,1834.6,1820.2,1822,1823.55,1825.62,1965262,3.58782E+14,101543,1607875,0.8181
19-06-2018,HDFC,EQ,1823.55,1823.25,1837.9,1817,1832,1828,1827.21,2627053,4.80019E+14,103460,1947685,0.7414
20-06-2018,HDFC,EQ,1828,1832.1,1852.1,1830.2,1851.45,1847,1842.64,1680840,3.09718E+14,101950,1354440,0.8058
21-06-2018,HDFC,EQ,1847,1855,1876.6,1844.45,1857.9,1858.9,1858.55,3185688,5.92076E+14,167481,2447023,0.7681
22-06-2018,HDFC,EQ,1858.9,1859,1912.7,1853.8,1909,1906.75,1883.28,4070361,7.66562E+14,125702,3133012,0.7697
25-06-2018,HDFC,EQ,1906.75,1909,1911.5,1885,1895,1893.8,1894.14,3174077,6.01215E+14,118694,2307074,0.7268
26-06-2018,HDFC,EQ,1893.8,1892,1922.85,1889.4,1916,1915.85,1913.98,2819929,5.39728E+14,77032,2029586,0.7197
27-06-2018,HDFC,EQ,1915.85,1922,1936,1895.65,1902.5,1904.85,1917.81,3309395,6.34678E+14,146926,2149511,0.6495
28-06-2018,HDFC,EQ,1904.85,1904,1913,1865.5,1885,1878,1880.17,4899708,9.21227E+14,96434,3582524,0.7312
29-06-2018,HDFC,EQ,1878,1889,1913,1873,1908.1,1908.1,1895.06,4022628,7.62313E+14,147489,3118471,0.7752
02-07-2018,HDFC,EQ,1908.1,1912.9,1915.35,1879.3,1894,1897.1,1895.71,2283964,4.32974E+14,118064,1814407,0.7944
